id,space
784,空间不用多解释，就一个字“大”
785,空间真心大得简单粗暴啊，本人一米八的个子，前排座椅放到最远距离能够到的位置，我老婆一米六八抱我儿子坐后面完全不是问题，膝盖离主驾座椅还有一拳多的富余，后备箱空间也杠杠的，我家是大的那种婴儿车，放后面轻轻松松，妥妥儿的还有多余空间我那天还放了一箱啤酒和一件大百事...
786,空间真的很不错，坐在后排的人会很舒服
787,"同级别无敌，RX5的后排空间非常的宽敞,可以跟一般的B级车相提并论了,翘起二郎腿非常轻松,并且中间凸起部门几乎可以忽略不计,这样坐在后排的朋友就会比较舒服了。前排的空间并不是想象中的那么宽敞,但对于我这样别的小个子完全足够，包裹性非常好。"
788,SUV的空间基本都是差不多的，比轿车要强得多，用来拉一些大件也都没有问题。
789,整体空间宽敞，明亮
790,空间不错，不管是储物空间还是坐人，都很宽敞，后备箱也很大，能放下很多的东西
791,一般，没有朗逸好
792,后备箱里长期放着两个储物箱，平时里面还放着一箱矿泉水外加一辆福特野马得折叠自行车，就这样装着也还有富余
793,最喜欢就是空间了！够大够宽敞，没事一起出去郊游玩！这空间真心够用了！
794,空间家用足够，前后排空间大，后备箱空间中等，作为紧凑型suv空间分配总会有妥协的地方
795,较大
796,空间没问题我身高1米9，坐进去也很宽敞，给4分是怕骄傲
797,后排空间比想象中的大
798,空间大空间大空间大，后排随便坐。
799,空间还是不错的，毕竟是A+级赶上B级车了。
800,空间很大，非常难得，行李容箱458有再多的东西也不怕了，后排空间也很大一点也不憋屈，可以不夸张的说同级车中都没有这个舒服，买车就是冲着这个空间去的
801,我一米八多，说真的这车的空间多我来说稍显紧凑，谁让它是紧凑型的呢，乘坐空间只能说刚好够用，驾驶座我坐上，头顶只有两三指的余量了，不过幸好有天窗，不显得拘束，副驾驶还好，后面的腿部空间只能说够用，说真的像紧凑型的车家用还行，至于商务接待就欠缺了，后背箱的空间只能说一般，比起我第一辆车奇瑞旗云小多了。
802,空间在同级别的车来说，都是差不多的。没有什么特别的优势。
803,还行吧，够用！
804,1.75的男人，1.62的女人都适合，前排半个拳，想后退一下空间就更好
805, 这个不用说，给力 183的大胖子200斤 坐主驾驶调好座位 后面还很大空间
806,能用不是太宽敞，家用能对付了。
807,空间家用足够
808,同级别来说360的空间还不错，我这种身材的左在车里感觉很宽敞。
809,空间可以，不过现在的国产suv空间都大
810,空间不错
811,可以满足家用
812,三口之家足够用，后排座椅可以放到，后备箱空间大
813,同级车中空间优势大，后排腿部空间无明显局促。
814,空间合理
815,空间超大，很大，满意，
816,后排空间还是比较大的，跟同级其他车比，至少后排的腿部空间还是很舒服的
817,空间是我特别喜欢的一点，2650的轴距，一家五口坐在里面一点也不挤，比我看的其它品牌的空间都要大很多。
818,空间很是局促 假如你是身高在1.75以上的话真得好好考虑考虑 完全没有体现出长轴距的有点
819,空间还行 和朋友的科鲁兹相差不是很大，个人感觉够用了，，毕竟我才1.75 一般家庭绰绰有余……
820,后备箱挺大的，就是车子里的储物空间都太小了
821,空间么，只能说还行，平时周末逛街的时候，跟老婆会买一些东西。后备箱的空间是够用，我的要求不算高，哈哈，能满足老婆的最大需求就ok，只要他喜欢，咱们就买，前提车得能装下，对不。
822,同级别中算是大的了，后排坐三个人也不显得拥挤，同级车中相对来说已经是可以的了，对这车的要求不能太高，毕竟车子的级别在这！
823,作为一个紧凑车型，空间真的没话说，宽敞
824,足够，一米八身高开，后排基本不挤，中间鼓包可以接受
825,没有开过什么空间很大的车 也不是很懂 反正我觉得够了可以了
826,空间挺大的，比我以前的轿车宽敞多了，一家人坐里面一点不局促。
827,觉得坐五个人里面非常宽松。
828,空间相对来说足够大了，前排不用说了，后排做3个身材中等成年人加个小孩都没问题
829,空间没的说，老婆家人朋友同事一致觉得空间大
830,正常表现，1米8的身高头不顶！但座椅调整高低的范围有限！
831,空间很满意，太宽敞了，带父母出去转转坐着也很舒服，一点不压抑
832,后备箱空间很大，对女生来说都想有个大的储物空间，;-;-。后排空间也很大，有一次出去玩后排坐了三个人一点也没觉得挤，可能是朋友都不算胖，\\^o^/
833,后排空间在同级里全是特别大的了！
834,我170坐在驾驶室刚合适，后排中间凸起就不说了，应该是很多廉价车的通病
835,挺大，前后腿脚空间都很足
836,这款车从外面看车身不是特别大，但是坐进去之后发现空间很富余，不管是车高还是宽度在设计上都考虑到体型因素，家用绝对足够。482的行李箱容积，放2~3个大箱子没有问题，东西特别多的时候还可以后排座椅放倒，很方便。
837,空间十分大，腿放的非常舒服，后排座位坐的也很舒服，老人坐上去就称赞不错。
838,空间很给力，前后排睡觉没问题。
839,空间很好，坐在里面没有压迫感，尤其是全景天窗，感觉车内空间就更大了
840,空间很大啦。
841,空间可以说非常满意
842,前后排空间宽敞，后备箱也不错
843,空间足够大，而且后备箱的载物空间也可以
844,很不错，提车那天全家人一起去的，坐在后排的家人很满意
845,空间这个谁坐谁知道，紧凑车型里算比较大的了
846,空间真的很到位，后排坐三个人没问题，前排副驾驶老婆坐久了也不会感觉太累。
847,前排不用多说轿车都差不多，后排真的是很宽敞，老人小孩做的都说很舒服，很开心家人都喜欢！
848,坐五个人也不挤，而且出去玩的时候后备箱可以放很多东西
849,空间十分满意
850,以上有说过，6个人都坐得下
851,空间就是大，前后排都比较富裕，尾箱储物空间也很不错哦。
852,车的轴距是2705，空间很宽敞，坐在车里前后排距离很宽敞，坐在驾驶座，调整好座椅，腿部空间宽敞，顶部空间也是很足够的，就我调整好的座椅，老公175的个头坐在后座，腿也不会阻着前排的座椅，头部还有大概一圈左右的距离，后备箱的空间很宽敞，后备箱***是452L，可以放下很多的大行李箱，搬家买年货啥的再也不用担心了
853,可以，后排做了3个人也不是很急
854,空间很满意，坐五个大人也不会觉得很拥挤。后备箱也不错，放的了很多东西。
855,2M6的轴距，前后排都足够宽敞，后备箱空间也足够大，储物空间不错，
856,空间很满意的，一家人坐进去挺宽敞的
857,要说到空间还挺满意就是后排中间有个鼓起来的，不方便。
858,后备箱很大出去玩的时候我带着烧烤炉还有很多工具都没有问题，室内也可以后排可以做四个人。
859,空间乘坐大小比较满意，一家5囗人足够了。
860,空间还不错，不管是前后排的距离，还是后备箱的空间都比较足够了，坐在车里不拥挤，后备箱也可以放下不少的东西
861,"本人身高1米7，体重才58公斤 在这里不得不说下温州这个生活快节奏的城市 07年到温州还有65公斤 不到十年给我减掉了快10公斤了 跑业务的有没有同感的 鸭梨大西大！！！这身材***550是完全装的下的 哈哈！只有大不会小 我把坐椅调到最高了感觉还可以 新车车身尺寸还不了解前先坐的高一点 一个月后就可以调回来了 坐低点还是舒服一些！！后排空间也是没得说的，坐四个人应该是没问题 肯定坐的人越少会越舒服喽,两个人坐后面会最好。。。胖5为A+级别的跟B级车绝对有的一比了，哈哈！要说的是改进之后的储物空间还是不行 中间放水杯的深度不够 ***专属的水杯刚好放 但放了太高严重影响操控！必须得再改进！"
